id;title;artists;langauge;genre
240189;He Is;Heather Headley (Ft. Joshua Nile & Vernon Jeffrey Smith);en;r-b
3375488;Blue Blood Blues; & Chris Blue;en;r-b
710905;Lighthouse;Voli Contra;en;r-b
446529;Tom Cat; & Muddy Waters;en;r-b
373396;Confetti;Tori Kelly;en;r-b
218801;Stealing Kisses;Sam Cooke;en;r-b
766531;You Send Me;Aretha Franklin;en;r-b
707441;What Love;YoungpeterZ;en;r-b
394487;Good Man;Raphael Saadiq;en;r-b
329354;Lover for Life;Whitney Houston;en;r-b
5306;No Bullshit;Chris Brown;en;r-b
369606;Now and Then;Adele;en;r-b
983742;Hold On To What You’ve Got;"Evelyn ""Champagne"" King";en;r-b
480134;The Pressure;Jhené Aiko;en;r-b
2840918;Alabama; & Neil Young;en;r-b
608772;Four Women; & Nina Simone;en;r-b
219339;Please Don’t Drive Me Away;Sam Cooke;en;r-b
7526135;Come On World, You Can't Go!; & Frank Ocean;en;r-b
237925;Tijuana Gift Shop;Charles Mingus;;r-b
144911;Come When I Call;Tinashe;en;r-b
145334;Pants On Fire;Kandi;en;r-b
45621;I’m Good at Being Bad;TLC;en;r-b
222806;You Send Me;Aaron Neville;en;r-b
62177;Say It Right; & Nelly Furtado;en;r-b
547791;Take It To Heart;Sia;en;r-b
435626;Starfish and Coffee;Prince;en;r-b
1488958;Minnie the Moocher (Theme Song); & Cab Calloway;en;r-b
4903936;Fun Girl; & Summer Walker;en;r-b
493434;Drive Home;Heather Victoria;en;r-b
965958;Why Her?;Monica;en;r-b
3692532;JE TE VOGLIO BENE ASSAJE; & LIBERATO;it;r-b
792896;Strong As Death (Sweet As Love);Al Green;en;r-b
92660;So Gone (What My Mind Says);Jill Scott (Ft. Paul Wall);en;r-b
702722;Responsable;Gregg LeRock;fr;r-b
748911;Call Away;Kyndall;en;r-b
2398213;Dreams; & Nuages;en;r-b
3214401;Provider; & Frank Ocean;en;r-b
711138;If You Were Mine;Tank;en;r-b
93084;Untitled (Tumblr Post #33700009336);Frank Ocean;en;r-b
141574;The Ghost Of Christopher Reeves/Nitty Scott Pilgrim;Jay Complex;en;rap
111650;Science Genius 12.12.12 Speech;GZA (Ft. Christopher Emdin & Science Genius);en;rap
371295;Genesis Rodriguez;Mikedz;en;rap
6822;P Potion;2Phace (Ft. Big Moe);en;rap
227344;Microphone T’cheik Kongo;Kenyon;fr;rap
281105;Hotel Plaza;Grems;fr;rap
59728;Que Vença o Melhor;Start;pt;rap
211601;Hatin;Soulja Boy;en;rap
708357;Listen to Your Heart;Z.Chill;en;rap
112372;Eulen nach Athen;Vega (Ft. Haudegen);de;rap
382665;Janitor;Nalyd;;rap
61854;Liquorice; & Azealia Banks;en;rap
3598050;Death Grips Is Online; & Death Grips;en;rap
25481;Edge of the Night;Killah Priest (Ft. Purpose (Tragic Allies));en;rap
539723;All That Matters {rmx);LiveLikeDavis;en;rap
4047950;Pemex;Fat Nick & Shakewell;en;rap
182485;Microphone Abusers;SwAGG!T;en;rap
151000;Dreams;Fatlip;en;rap
228415;Show Off;K. Sparks;en;rap
191662;Bi Hess;ZedBazi (Ft. Lola);fa;rap
530604;Bright Future;VIZHELL (Ft. N-Star Sunny);en;rap
334567;Shinin’;The Sonix (ENG) (Ft. Carlitta Durand, RJ Payne & Saigon);en;rap
545483;What I Should Be;Versailles The Everything;en;rap
67808;Shuck & Jive;XV;en;rap
405190;The B-Town Cypher;A-Game (Ft. Bird (Producer), C2, D.Ship & Putter);en;rap
610159;With You;Rap;en;rap
56626;Lawid vs Sango;Rap Contenders (Ft. Sango & Wildner);fr;rap
22494;Punk Shit;Hi-C (Compton);en;rap
705267;Ultrastarflam;Starflam;fr;rap
422143;Timeless;T'Swan;en;rap
648219;Doin’ Time;Lyricold;en;rap
253260;働くおじさん (Hataraku ojisan);Rhymester;ja;rap
3876994;Circle; & Slipknot;be;rap
142497;Money Team;Larry Fisherman (Ft. Ab-Soul, Da$H & Smoke DZA);en;rap
224533;Exercice de flow;A.F. (Ft. Erto);fr;rap
193976;Opgezwolle De Volle;Opgezwolle;nl;rap
697709;Leanin’;Chief Keef (Ft. Tadoe);en;rap
27147;End of the Road (Y.A. mix);Kurupt (Ft. Roscoe & Tone);en;rap
238820;Ako Ne Znaesh Sam;Dudo;mk;rap
191115;Sentymental;KęKę;pl;rap
128401;The Last Dragon;Schama;en;rap
508000;Coś za coś;Pokahontaz;pl;rap
97681;Fountain Of Youth;Peedi Boy (Ft. XZaR);en;rap
74503;My Type of Party;DOM KENNEDY;en;rap
295666;Nos richesses;FSpecial;fr;rap
63562;Tragic;Grieves (Ft. Brother Ali);en;rap
33928;Iron Helix;Mr. Lif (Ft. Insight Innovates);en;rap
569273;DOPE BOY;MC PHANTOM;en;rap
217774;Dope;Fler (Ft. Shen & Silla);;rap
25171;She Likes Your Sex;Kool Keith;en;rap
93241;OK;Philos;en;rap
34785;Thugz Mirror (Freestyle);Nas;en;rap
101865;Tremendous Damage;Big Boi (Ft. Bosko);en;rap
570803;Crashing Down;Azad Right;en;rap
124106;Arbouch In Paris;Sadek;;rap
263065;Ella;Alejandro Fernández (Ft. José Alfredo Jiménez);es;rap
19506;Dat Be Dem;Fredro Starr (Ft. Begetz);en;rap
132058;Dear Lost Ones;Vy;en;rap
67348;Quand on te dit;Sniper;fr;rap
871235;Mind Blowin’;Smooth;en;rap
379750;Words I Don’t Remember;How to Dress Well;en;rap
547842;Kugelsicher;Sonny Black & Frank White;de;rap
480075;Flow Witam;Yochimu;pl;rap
823660;Channi am Block Teil 2;Haze;de;rap
545300;Blue Sky; & The Allman Brothers Band;it;rap
216160;Freak Show;Local-K;en;rap
57163;Und Schon Wieder;23 (DEU);de;rap
719504;Let Me Know You;No Idols (Ft. Jannah);en;rap
500546;Je suis malade;Hermano Salvatore;fr;rap
43299;Pass It to Arab;Soulja Boy (Ft. Arab SODMG);en;rap
11726;Rain Water;Brother Ali;en;rap
253207;HEAT ISLAND;Rhymester (Ft. Fire Ball);ja;rap
24072;Who’s Real (Ruff Ryders Remix);Jadakiss (Ft. Ruff Ryders);en;rap
6673790;Замок (Lock); & PLOHOYPAREN;ru;rap
646865;Intro;Despo Rutti;fr;rap
95850;Time Machine;Teeawgo (Ft. InKAGn!to);en;rap
235729;​the Moon; & The Microphones;en;rap
431164;Damier;Damez;en;rap
7535;The Yes and the Y’all;Aesop Rock;en;rap
441355;Vi e karan;Bromstad Billionaires;;rap
686634;SPACE;Fych&Chyp;en;rap
54906;In My Business;Gucci Mane (Ft. Drake & Sean Garrett);en;rap
706884;Throw Dem Racks;Juicy J;en;rap
343690;Im Gone;Frankford_qwan(Holla);;rap
168162;Harry Fox Hates Hip Hop;Canibus;en;rap
698180;Lost In My Thoughts;Wisdom Juice;en;rap
481040;Dans le sachet;Yuri J (Ft. Nkess);fr;rap
494518;Dehydration;Mick Jenkins (Ft. ​theMIND);en;rap
392098;Fhvt BVsturd;Smoke DZA (Ft. Joey Bada$$);en;rap
52278;Gangsterarroganz;Kollegah;de;rap
261681;Ontogenie;Amewu;de;rap
722264;For Free? (Interlude); & Kendrick Lamar;en;rap
586399;Överlever allt;Linda Pira;sv;rap
379522;Scarface;Freddie Gibbs & Madlib;en;rap
69877;As I Am;Logic;en;rap
532825;Intro (Tourette-Syndrom EP);Edgar Wasser;de;rap
480759;Día De Cobro;Myke Towers;gl;rap
63877;Sawbuck (New Smoker’s Anthem);Kembe X;en;rap
522304;Stupid Routine;Prince of Jeruz;en;rap
52332;Throwed;Lil Wayne (Ft. Gudda Gudda);en;rap
736059;This is me, introducing myself.;Pizza boy.;en;rap
105758;Let It Breathe;Chip;en;rap
2773;Get Buck;Young Buck;en;rap
56257;Cookout;Chevy Woods (Ft. Wiz Khalifa);en;rap
45959;The Ghetto;Too $hort;en;rap
654140;Maurice;Kurdo;de;rap
284660;Soldier Boy (Kill Em);Scroobius Pip (Ft. B. Dolan);en;rap
281580;All Gold Everything Remix;Red Velvett (Ft. Emeral Nagassi & Phresh Work);en;rap
71972;Ready Set Go;MASON SPADE;en;rap
524463;Nap Radio;Dizzy (Germany);ja;rap
459898;Mind Straight;King Cxld;en;rap
580048;This is my first recording... In my car;By me. Of course;en;rap
62937;Yonkers;Method Man;en;rap
249625;VZHFDH;Laskah;de;rap
456983;BANG BANG;Zdrowus (Ft. Koldi & Kolins);pl;rap
89176;Unknown Number;Busy Signal;en;rap
659950;Do You Remember;Kur (Ft. Santos from LB4R);en;rap
87381;Just Paper;Jon Connor;en;rap
747802;Codeine trip;DBSTan;en;rap
691567;O Retorno;Sabotage (Ft. RZO);pt;rap
60720;Too Late;Def Manic;en;rap
63943;Nightmare Of Bottom (REMIX);Iron Issa;fr;rap
61297;Sacrilegious;ScHoolboy Q;en;rap
16408;In My Draws;Devin The Dude (Ft. Loni & Tony Mack);en;rap
426950;Piece of Mind 2;Witt Lowry;en;rap
57645;Final Fantasy XV;XV;en;rap
98946;In My Mind (Outro);GQ (Gallest);en;rap
77052;Juice;Logic;en;rap
669195;Chory umysł;Rooney Insomnia;pl;rap
485380;Murder;Kalenna;en;rap
8028;God Only Knows;James Garcia;en;rap
515369;Sekt;Hiob & Morlockk Dilemma;de;rap
135586;Cassanova Brown;Butta Verses;en;rap
95535;Problems In The Streets;Lil B;en;rap
525685;Thank The Plug;Are$ Da Vinci (Ft. Are$ Da Vinci);en;rap
73563;Accept My Flaws Pt. 2;Dizzy Wright (Ft. Chellè);en;rap
65215;Insanity;Sha Stimuli;en;rap
30682;That Ain’t Nothing;Master P (Ft. Curren$y, Lil Romeo & Silkk the Shocker);en;rap
237250;Spokój ducha;Medium;pl;rap
696352;Make It Rain;Erratic Assassin;en;rap
278511;II. Zealots of Stockholm [Free Information]; & Childish Gambino;en;rap
733831;Veruj mi;Kurtoazija (Ft. Coa (DNK));sr;rap
691331;Diamonds & Fur;Jarren Benton (Ft. R. City);en;rap
3645609;Wii Tennis; & Splash Daddy;en;rap
582412;Lass die Affen aus’m Zoo (Babos Remix);Haftbefehl (Ft. K.I.Z);de;rap
523382;Andrzej Hitler;Crack Kartel (Ft. V-Pure);pl;rap
135737;Forever Always Waits;AJ Rap Official;en;rap
99322;Who Want It;Dizzy Wright (Ft. SwizZz);en;rap
55608;Page- Ballin is my Hobby;PAGE;en;rap
705562;Keith Ape - It G Ma (Romanized);Genius Romanizations;romanization;rap
863463;And the Bands Played On;Saxon;en;rock
827564;Heart of Gold;At The Skylines;en;rock
778865;Gone to Earth;The American Analog Set;en;rock
409178;You’re the Boss;Elvis Presley (Ft. Ann-Margret);en;rock
433587;Just One Drink; & Jack White;en;rock
997096;Piece by Piece;Strata;en;rock
87561;What People Are Made Of;Modest Mouse;en;rock
456700;One Crazed Anarchist;FOZZY;en;rock
549267;Blood Brothers;Iron Maiden;en;rock
737771;Rental Love;Lake Street Dive;en;rock
302970;Fernweh;Unheilig;de;rock
400783;Living Room Song;The Wonder Years;en;rock
342230;Detroit, Michigan;Kid Rock;en;rock
424464;(It’s a) Wonderful Lie;Withered Hand;en;rock
3629324;One Point Perspective; & Arctic Monkeys;en;rock
2863100;You Want It Darker; & Leonard Cohen;en;rock
76875;Love Comes Close;Cold Cave;en;rock
396565;You Not Me;Dream Theater;en;rock
388175;All Cleaned Out;Elliott Smith;en;rock
783083;At the Carnival;Margot & the Nuclear So and So's;en;rock
744226;Until You Find Out;Ned's Atomic Dustbin;en;rock
235990;Mílanó;Sigur Rós;;rock
448474;Sunshine Life for Me (Sail Away Raymond);Ringo Starr;en;rock
118896;Little Sister; & Ry Cooder;en;rock
417872;Shadows Of The Night;Ashley Tisdale;en;rock
703130;Lineup 2015;Eaux Claires;en;rock
419837;Attention;Vilija Matačiūnaitė;en;rock
395608;Hillbilly Blues;Lynyrd Skynyrd;en;rock
7374970;Like a Villain; & Bad Omens;en;rock
223507;Movin’ On;Bananarama;en;rock
312286;Worried About You;The Rolling Stones;en;rock
459947;When Green Eyes Turn Blue;Elvis Costello;en;rock
328178;All My Love;Led Zeppelin;en;rock
197670;Power Of My Love;Elvis Presley;en;rock
136753;Pain for Pleasure;Sum 41;en;rock
136118;Keep On Lying;Tame Impala;en;rock
438558;The Ultimate Bohab;GWAR;en;rock
592017;Mega Steve;The World is a Beautiful Place & I am No Longer Afraid to Die;en;rock
461645;Pete Wentz Is The Only Reason We're Famous; & Cobra Starship;en;rock
692017;The Event;Periphery;;rock
380365;King Friend (The Showing Of the Instruments);Weatherbox;en;rock
139440;I Talk to the Wind; & King Crimson;en;rock
455921;Right Where We Left Off;New Found Glory;en;rock
638224;Song of the Lonely Mountain;Neil Finn;en;rock
197111;Make Me Know It;Elvis Presley;en;rock
95241;Fortune Teller;Calexico;en;rock
134763;Get Off Your Ass and Jam;Funkadelic;en;rock
87683;The Short Story Long;Kind of Like Spitting;en;rock
203384;Drunk on the Moon; & Tom Waits;en;rock
253786;Say it with the “I”;On My Honor;en;rock
199240;Quero-te;Xutos & Pontapés;pt;rock
675480;Living After Midnight;Judas Priest;en;rock
138918;In a Little While;U2;en;rock
445818;All Bow Down;Chris Tomlin;en;rock
224298;Take the Right One;Bombay Bicycle Club;en;rock
417645;Brothers & Sisters;Coldplay;en;rock
938678;Rally;​illScarlett;en;rock
639415;1995 Penny;The Fine Print;en;rock
401724;Rockin’ the Suburbs;Ben Folds;en;rock
420627;Time After Time;Ozzy Osbourne;en;rock
464681;Step On Me; & The Cardigans;en;rock
887114;Sparks of the Tempest (Live);Kansas;en;rock
697872;Moaning Lisa Smile;Wolf Alice;en;rock
636594;Pantyhose;TV Girl;en;rock
83700;When You Wake Up Feeling Old;Wilco;en;rock
733967;Besser gehts nicht;2raumwohnung;de;rock
723154;Staring Through My Eyes That Are Red;Cannabis Corpse;en;rock
741372;Spread Me All Over Illinois;Real Friends;en;rock
903723;Mala vida;Rosendo;es;rock
424403;Last to Know;Three Days Grace;en;rock
957475;Thru Our Scars;Fleshgod Apocalypse;en;rock
895634;The Iridium Layer;Derelict;en;rock
997055;Thinking Straight;Youth Of Today;en;rock
194036;I Feel So;Box Car Racer;en;rock
924538;Happy Birthday;Ryan Adams & The Cardinals;en;rock
843871;Love Spells;Bleached;en;rock
5017944;Слёзы (Tears); & Кишлак (Kishlak);ru;rock
799681;Small Town;Ammonia;en;rock
325988;Lord take this hands;Johnny Cash;en;rock
322813;On The Via Dolorosa;Johnny Cash;en;rock
395333;Fun Loving Nun;​of Montreal;en;rock
2029493;Smokestack Lightning; & Howlin' Wolf;en;rock
363984;Face to Face (Demon Remix);Daft Punk (Ft. Demon (FRA));en;rock
339476;Tattoo;The Who;en;rock
608469;In Hell Is Where She Waits for Me;The Black Dahlia Murder;en;rock
3003036;Prologue; & The Antlers;en;rock
357650;War Inside My Head;Suicidal Tendencies;en;rock
411055;Pick Up the Phone;Falling in Reverse;en;rock
219604;Do You Right;311;en;rock
778701;Cop;Alkaline Trio;en;rock
392646;Mz. Hyde;Halestorm;en;rock
206235;Fame › Demise;Woe, Is Me;en;rock
194336;I’m So Happy I Can’t Stop Crying;Toby Keith (Ft. Sting);en;rock
756605;Strange Way;All About Eve;en;rock
740209;The Black Goddess Rises;Cradle of Filth;en;rock
516179;Untraveled Road;Thousand Foot Krutch;en;rock
390927;I Wanna Get Better;Bleachers;en;rock
141001;In And Out Of You;Mentors;en;rock
679556;Worthless Nights;Trash Talk;en;rock
503426;Fat Kids in the Photographs;I Am Kloot;en;rock
307114;The More I See;Metallica;en;rock
368669;Beyond the Sun;Stick to Your Guns;en;rock
108028;Get Out!;Sublime;en;rock
316448;Te Lo Agradezco, Pero No;Alejandro Sanz (Ft. Shakira);es;rock
935425;Witchtanic Hellucinations;Acid Witch;en;rock
688807;On a Path;Owen Pallett;en;rock
724352;Clone;Gojira;en;rock
564455;Best Skin Booster;Jon (YouTube);en;rock
842276;Mask;Bauhaus;en;rock
189797;My Body Is a Cage;Arcade Fire;en;rock
6058779;1x1; & Bring Me The Horizon;en;rock
426498;Burn It Down;Five Finger Death Punch;en;rock
735458;Kino;Nena;de;rock
215537;Up the Cuts;Against Me!;en;rock
739182;Where the Cold Wind Blows;Nickel Eye;en;rock
403681;Persona Non Grata;Luxtorpeda;pl;rock
390644;Casanova - Fellini;Jacek Kaczmarski;pl;rock
732412;Dreamer;Supertramp;en;rock
194721;My December;Linkin Park;en;rock
710879;Mirrorball;Elbow;en;rock
883039;Kosmosaik;Vintersorg;sv;rock
337929;Friends and Lovers;Incubus;en;rock
876392;The Deviant’s March;Malevolent Creation;en;rock
725341;Luck In Odd Numbers;The Drones;en;rock
953329;Odyssey of the Mind;Die Krupps;en;rock
977962;Un Frasco;La Vela Puerca;es;rock
698883;Awaken;Dethklok;en;rock
480586;Bass Soldiers;Ayah Marar;en;rock
328197;The Worst Day Ever;Simple Plan;en;rock
752267;Crimson Horizons And Ashen Skies;Abigor;en;rock
75235;Very Ape;Nirvana;en;rock
670863;Birthday Boy;Chicago;en;rock
93410;Old Yellow Bricks;Arctic Monkeys;en;rock
96624;White dove;Emma g (Ft. Scorpions);en;rock
368183;Vendetta;Slipknot;en;rock
966157;Eihän tämän nyt näin pitänyt olla;Eppu Normaali;fi;rock
608454;Donne Tongue;Adult Jazz;en;rock
1535;Electric Feel; & MGMT;en;rock
223036;With Eyes Wide Shut;​blessthefall;en;rock
746211;World of Hurt;Overkill;en;rock
1782650;Ramblin' On My Mind (Take 2); & Robert Johnson;en;rock
435656;Goin’ On;The Beach Boys;en;rock
353401;The 80's;David Fonseca;en;rock
286499;Poncho Jones;Surfing New Jersey (Ft. British Bettie & Casey Dillard);en;rock
423624;Bank Robber Man;Lenny Kravitz;en;rock
719191;Come Out Ye Black & Tans; & The Wolfe Tones;en;rock
997056;Decoy (Radio Slave Edit);Sybreed;en;rock
645549;Intro: Du Musst Es Nicht Tun;Xavier Naidoo;de;rock
922570;All or Nothing;X;en;rock
152755;Take Me Home;Perfume Genius;en;rock
