id;title;artists;langauge;genre
45621;I’m Good at Being Bad;TLC;en;r-b
800654;At the End of the Day (Grace);Quincy Jones (Ft. Barry White, Mervyn Warren & Toots Thielemans);en;r-b
2408099;Fast Car; & Tracy Chapman;en;r-b
517642;Faded;Nico Rooney;en;r-b
580122;Brand New Second Hand;Peter Tosh;en;r-b
93863;What Have You Done for Me Lately;Janet Jackson;en;r-b
350534;Feeling Good; & Michael Bublé;en;r-b
154123;Bring U Up (Original Black Male Version);Romanthony (Ft. Trojan Horse);en;r-b
116857;I Believe (When I Fall in Love It Will Be Forever);Stevie Wonder;en;r-b
523126;Entire;Milo & Otis;en;r-b
852441;Always Sisters;CeCe Winans;en;r-b
237925;Tijuana Gift Shop;Charles Mingus;;r-b
830908;Right Place, Wrong Time;Avant;en;r-b
539526;Feels Like;Etta Bond;en;r-b
792896;Strong As Death (Sweet As Love);Al Green;en;r-b
564550;Mr Magic (Through the Smoke); & Amy Winehouse;en;r-b
290234;Somebody's Watching Me; & Rockwell;en;r-b
529786;Never Be Together;Eric Bellinger;en;r-b
585044;Take Me to the River;Al Green;en;r-b
149406;Why Do I Feel So Sad;Alicia Keys;en;r-b
59639;My Boo;USHER & Alicia Keys;en;r-b
386918;Just a Gigolo/I Ain’t Got Nobody;Louis Prima;sco;r-b
744877;Tætter På;Lord Siva;da;r-b
737575;Babyfather;Sade;en;r-b
338964;Fascination;David Bowie;en;r-b
726729;Marvelous;Lauriana Mae;en;r-b
305828;Apresúrate;Jennifer Lopez;es;r-b
305587;Should’ve Never;Jennifer Lopez;en;r-b
641393;Genesis;Jean Deaux (Ft. Njomza & ​theMIND);en;r-b
360494;Are You Man Enough?;The Four Tops;en;r-b
2398213;Dreams; & Solange;en;r-b
900589;What Does She Look Like?;Honeyz (UK);en;r-b
152651;Strange Fruit; & Billie Holiday;en;r-b
896883;You Make Your Own Heaven And Hell Right Here On Earth;The Undisputed Truth;en;r-b
7554838;Out of Time; & The Weeknd;en;r-b
740098;Yo, Yo, Yo;Dani Stevenson;en;r-b
2434074;Don't Lose Your Steam; & Gregory Porter;en;r-b
98257;Lover Boy;The OMG Girlz;en;r-b
131500;Never as Good as the First Time; & Sade;en;r-b
989884;Mr. Policeman;Rick James;en;r-b
101469;Keep It 100;Tank;en;r-b
3595886;Moon Undah Water; & Puma Blue;en;r-b
710091;Serious;Nivea;en;r-b
2568;Ku Klux Klan;Steel Pulse;en;r-b
306873;Love Don’t Cost a Thing (RJ Schoolyard Mix);Jennifer Lopez (Ft. Fat Joe);en;r-b
45593;Turntable;TLC;en;r-b
489669;Celebrate Tonight;Allen Stone;en;r-b
219381;The Best Things in Life Are Free;Sam Cooke;en;r-b
2957799;ICE HOTEL (intro); & XXXTENTACION;en;r-b
99667;Love So Nice;Junior Kelly;en;r-b
433556;For Real;Amel Larrieux;en;r-b
644239;Love Letter;Keyshia Cole (Ft. Future);en;r-b
807088;Dance To The Medley;Sly and the Family Stone;en;r-b
731858;Night Vision;Ricki-Lee;en;r-b
33224;Higher Ground;Missy Elliott (Ft. Dorinda Clark-Cole, Karen Clark Sheard, Kim Burrell, Mary Mary, Tweet & Yolanda Adams);en;r-b
837554;I’ve Got So Much to Give;Barry White;en;r-b
62177;Say It Right; & Nelly Furtado;en;r-b
717721;Quality Time;Hi-Five;en;r-b
820313;Baby;Ashanti;en;r-b
850596;Do What You Want;Billy Preston;en;r-b
493826;Hold On, Be Strong;OutKast;en;r-b
73583;Scream;Tank;en;r-b
642651;Yesterday;Shanice;en;r-b
2450584;I Like You; & ​dandelion hands;en;r-b
912652;Femme de couleur;Shy’m;fr;r-b
4517781;Celebrate; & Anderson .Paak;en;r-b
67402;Unaware;Allen Stone;en;r-b
51115;The Birds Pt. 1;The Weeknd;en;r-b
875301;Be Mine for Christmas;Kem (Ft. Ledisi);en;r-b
795434;Baby Lay;Faith Evans;en;r-b
3403;Street Lights; & Kanye West;en;r-b
885672;Anything;Jaheim (Ft. Next);en;r-b
371240;$nitches;Lupe Fiasco (Ft. Ty Dolla $ign);en;r-b
846431;Over & Over;Bobby V;en;r-b
592901;Right Here;Tricky (Ft. Oh Land);en;r-b
193792;Sir Duke;Stevie Wonder;en;r-b
350534;Feeling Good; & Nina Simone;en;r-b
2687655;Rivals; & USHER;en;r-b
342200;Give Me a Reason;Dave Hollister;en;r-b
436503;Walk in Sand;Prince;en;r-b
168220;Hit The Road Jack; & Ray Charles;en;r-b
2930019;No Mother; & Rag'n'Bone Man;en;r-b
749535;Don’t Play;Trey Songz;en;r-b
341146;Sign O' the Times; & Prince;en;r-b
436930;My Computer;Prince (Ft. Kate Bush);en;r-b
433598;Trouble;Amel Larrieux;en;r-b
9607801;Nice 'N' Easy; & Frank Sinatra;ko;r-b
818197;Stay for a While;Angie Stone (Ft. Anthony Hamilton);en;r-b
140953;You Sent Me Flying; & Amy Winehouse;en;r-b
853434;It Ain’t Over;CeCe Winans;en;r-b
902331;My Mommy Intro;Montell Jordan;en;r-b
599246;I Am The Black Gold Of The Sun; & Rotary Connection;en;r-b
349055;Radio Message;R. Kelly;en;r-b
789734;Criticize;Alexander O'Neal;en;r-b
983742;Hold On To What You’ve Got;"Evelyn ""Champagne"" King";en;r-b
385744;Akon - Lonely (Polskie Tłumaczenie);Polskie tłumaczenia Genius;pl;r-b
577307;Mr. Safety;The World Famous Tony Williams (Ft. Raheem DeVaughn & Stokley);en;r-b
710058;So Far;Nivea;en;r-b
365128;You’re Mine (Eternal) [Remix];Mariah Carey (Ft. Trey Songz);en;r-b
62993;Love Is a Losing Game; & Amy Winehouse;en;r-b
807913;Secret Love;Marvin Gaye & Kim Weston;en;r-b
815471;So in Love;Chrisette Michele (Ft. Rick Ross);en;r-b
995899;Moments;Maejor;en;r-b
800472;You Put a Move on My Heart;Quincy Jones (Ft. Tamia);en;r-b
436970;Love Me Right;Aretha Franklin;en;r-b
3716416;SLOW DANCING IN THE DARK; & Joji;en;r-b
141834;Resentment; & Kesha;en;r-b
740506;Know It;Corey Nyell (Ft. Dwayne Kyng);en;r-b
858014;Never Really Was;Mario Winans;en;r-b
699513;So Close;Sidewalk Chalk;en;r-b
50398;Rolling Stone; & Danny Brown;en;r-b
721793;Can’t Describe Her;Ang Low;en;r-b
492856;Por Você;Negra Li;pt;r-b
759511;The Clock;Johnny Ace;en;r-b
816126;The Truth;Anthony Hamilton;en;r-b
8110886;A Keeper; & Drake;en;r-b
765443;Shall We Begin;Brian McKnight;en;r-b
759235;There Was a Time (I Got to Move);James Brown;en;r-b
2402333;Beggin & Pleadin; & Brandy;en;r-b
3638975;3:15; & Bazzi;en;r-b
63006;Circle;Marques Houston;en;r-b
4842910;Fire Drill; & Melanie Martinez;en;r-b
729458;Misery; & P!nk;en;r-b
284679;Lights On;R. Kelly;en;r-b
201180;Too Dry to Cry; & Willis Earl Beal;en;r-b
849870;I Want To Be Your Man;Roger Troutman;en;r-b
717430;When You Love;Sinéad O'Connor;en;r-b
156411;Because;Jessica Mauboy;en;r-b
9221;Rimshot (Intro);Erykah Badu;en;r-b
2842072;Nights; & Frank Ocean;en;r-b
914737;So Hard To Say Goodbye;Coko;en;r-b
2911554;Pay Day; & Mississippi John Hurt;en;r-b
709607;Crush;Quadron;en;r-b
531889;TUJHSE HI MERI...!!;AviJit AJ-R;;r-b
201232;Hold on Longer;John Legend;en;r-b
650507;Wish You Were Here;Donell Jones;en;r-b
122993;You Called Me;Mayer Hawthorne;en;r-b
286284;Spanish Joint; & D'Angelo;en;r-b
406846;Spotless Mind;Jhené Aiko;en;r-b
641577;Never Say Never;Brandy;en;r-b
775503;Dry Your Eyes;Sean Kingston;en;r-b
9212;Certainly; & Erykah Badu;en;r-b
931698;Turn It Up;M. Pokora;en;r-b
350566;Nalyd Ecitsuj Collab;Jhené Aiko;en;r-b
202598;I've Got a Woman; & Ray Charles;en;r-b
1333745;Woman to Woman; & Joe Cocker;en;r-b
4544031;I THINK; & Tyler, The Creator;en;r-b
2104203;​frozen tundra;Bobby Raps & Corbin;en;r-b
152060;Dirty Laundry; & Danny Brown;en;r-b
961642;Blessed Assurance;James Ingram;en;r-b
95773;Sex with My Ex;Ne-Yo;en;r-b
140756;Ghosts;Elle Varner;en;r-b
857581;None of Us Are Free; & Solomon Burke;en;r-b
63590;Purple Kisses;The-Dream;en;r-b
595541;Who You Are;​blackbear (Ft. PRIE);en;r-b
3603;Ebony and Ivory (Solo);Paul McCartney (Ft. Stevie Wonder);en;r-b
95712;Do You;Ne-Yo;en;r-b
976483;Together;Box Tops;en;r-b
404883;FML;August Alsina (Ft. Pusha T);en;r-b
52945;Love Is Stronger Than Pride; & Sade;en;r-b
1113699;Synthetic World; & Swamp Dogg;en;r-b
461636;Good Morning;Lionel Richie;en;r-b
187199;Sing To The Moon;Laura Mvula;en;r-b
800934;Deepest Hurt;Shola Ama;en;r-b
2388069;Room in Here; & Anderson .Paak;en;r-b
1102873;Mood Indigo; & Duke Ellington;en;r-b
128418;And If I Had;Teddy Pendergrass;en;r-b
2818003;Cold Little Heart; & Michael Kiwanuka;en;r-b
436558;Ol’ Skool Company;Prince;en;r-b
152525;Woman;Toni Braxton;en;r-b
916288;Celebrate (He Lives);Fred Hammond;en;r-b
579820;Good Morning Heartache;Diana Ross;en;r-b
553082;Another Love;Alice Smith;en;r-b
732666;Bet That I’m Better;Stefanie Heinzmann;en;r-b
671200;Castles;Dawn Richard;en;r-b
3049154;Nevermind; & Dennis Lloyd;en;r-b
815987;Hard to Breathe;Anthony Hamilton;en;r-b
461022;Ballerina Girl;Lionel Richie;en;r-b
603241;Candy Girl;New Edition;en;r-b
32047;Best Friend;R. Kelly (Ft. Keyshia Cole & Polow da Don);en;r-b
72001;Radio People;Zapp;en;r-b
973840;All Night;Nova Visuals;en;r-b
560850;Play Dough;Paigey Cakey (Ft. Yungen);en;r-b
629415;Qu’est-ce qui nous arrive;Monsieur Nov;fr;r-b
557991;Curtains;Troy Hudson;en;r-b
96021;Stronger;Mary J. Blige;en;r-b
668166;Starvation On The Land;Nadine Sutherland;en;r-b
984436;Free;Brick (Band);en;r-b
1754684;Sumthin' Sumthin'; & Maxwell;en;r-b
716435;(I Love You) For Sentimental Reasons;" & Nat ""King"" Cole";en;r-b
174853;Monk’s Advice (1960);Thelonious Monk;en;r-b
4025325;SmartWater; & Bladee;en;r-b
3857157;11:11; & Кишлак (Kishlak);en;r-b
883862;Macka Splaff;Steel Pulse;en;r-b
824881;The Way We Were/Try to Remember;Gladys Knight & The Pips;en;r-b
406659;Night Train;James Brown;en;r-b
61480;BTSTU (Demo);Jai Paul;en;r-b
655148;Somebody;Natalie La Rose (Ft. Jeremih);en;r-b
78963;Lost; & Michael Bublé;en;r-b
152651;Strange Fruit; & Nina Simone;en;r-b
478332;So Good;Marsha Ambrosius;en;r-b
402752;Testify;August Alsina;en;r-b
881390;Still In Love;Troop;en;r-b
80692;I Heard It Through the Grapevine;Marvin Gaye;en;r-b
655982;Summer Breeze;Nicki Richards;en;r-b
145163;I’ll Look Around;Madeleine Peyroux;en;r-b
219339;Please Don’t Drive Me Away;Sam Cooke;en;r-b
159257;Forget Me Nots; & Patrice Rushen;en;r-b
54469;Life of the Party;The Weeknd;en;r-b
3672034;Yeah Right; & Vince Staples;en;r-b
697886;Lovin U;Alicia Keys;en;r-b
836282;Dream In Color;Regina Belle;en;r-b
831088;One Way Street;Avant (Ft. Charlie Wilson);en;r-b
161167;Seven;Thundercat;en;r-b
639028;Friday Fish Fry;Kelis;en;r-b
3443467;Midnight Blues; & Snowy White;en;r-b
2851111;(No One Knows Me) Like the Piano; & Sampha;en;r-b
211413;Smiling Faces Sometimes;The Undisputed Truth;en;r-b
489794;Still in Love;Tyra B;en;r-b
133584;Like a Tattoo; & Sade;en;r-b
2274810;My Baby Just Cares for Me; & Nina Simone;en;r-b
707441;What Love;YoungpeterZ;en;r-b
151997;Please, Please, Please; & James Brown;en;r-b
825324;Part of My Life;Anthony David;en;r-b
874842;Crush;Solange;en;r-b
8219830;CUFF IT; & Beyoncé;en;r-b
750284;I Guess I’ll Have To Cry Cry Cry;James Brown;en;r-b
7565086;​meta angel; & FKA twigs;en;r-b
563043;My point;Dimitrios Alexopoulos;en;r-b
775506;Everyday I Have To Cry Some;Arthur Alexander;en;r-b
329028;One Step Ahead;Aretha Franklin;en;r-b
720902;I Was Gonna Cancel (For Sorbus);G and K;en;r-b
722145;Goodbye;Tevin Campbell;en;r-b
144911;Come When I Call;Tinashe;en;r-b
393127;Too Shy To Say;Stevie Wonder;en;r-b
512452;What It Feels Like;Day26;en;r-b
766673;Why;Mary J. Blige (Ft. Rick Ross);en;r-b
72156;Stand By Me; & John Lennon;en;r-b
6169;Slipping; & Eryn Allen Kane;en;r-b
222806;You Send Me;Aaron Neville;en;r-b
279642;Lively Up Yourself;Bob Marley & The Wailers;en;r-b
355910;In The Dark;Omarion;en;r-b
116845;Big Brother;Stevie Wonder;en;r-b
831286;Everything About You;Avant;en;r-b
193319;Street Life;Kelly Rowland (Ft. Pusha T);en;r-b
2389216;Wait a Minute!; & WILLOW;en;r-b
2414760;Girls That Dance;Masego & MEDASIN;en;r-b
96685;Know You Now; & Amy Winehouse;en;r-b
826153;Nobody But You;Gladys Knight & The Pips;en;r-b
956613;Show and Tell;Cherish;en;r-b
436567;I Never Loved a Man (The Way I Love You);Aretha Franklin;en;r-b
1687995;I'd Rather Go Blind; & Etta James;en;r-b
357649;When I Fall in Love; & Michael Bublé;en;r-b
1387;Smooth Operator; & Sade;en;r-b
83615;Different Times;Raphael Saadiq (Ft. T-Boz);en;r-b
153402;Save the Children;Marvin Gaye;en;r-b
741576;Coco/bobbybitch remix;Legit MusiQ;en;r-b
4486238;たそがれ (Tasogare); & 山根麻以 (Mai Yamane);ja;r-b
3058173;Hubris; & Sevdaliza;en;r-b
262657;Feel Like Makin' Love; & D'Angelo;en;r-b
738122;Must Be Crazy;Ginette Claudette (Ft. Ricky Tillo);en;r-b
572736;Fety;MIKEA;mg;r-b
1957;Say You Will; & Kanye West;en;r-b
695114;Laugh Till You Cry;Faydee (Ft. Lazy J);en;r-b
5957632;YKWIM?; & Yot Club;en;r-b
1785570;Ascension (Don't Ever Wonder); & Maxwell;en;r-b
909086;No Sympathy;Peter Tosh;en;r-b
782871;Love Can’t Hide;Faith Evans;en;r-b
247097;Love;Keyshia Cole;en;r-b
541853;Refuse;Devon Baldwin;en;r-b
530159;The vow;Kingvolt;en;r-b
556222;Only Believe;Yolanda Adams;en;r-b
4544028;I DON'T LOVE YOU ANYMORE; & Tyler, The Creator;en;r-b
308572;And I;Ciara;en;r-b
156364;I Am Beautiful;Candice Glover;en;r-b
895865;I Wish I Wasn’t;Heather Headley;en;r-b
566492;I Was Throwin Up (On a Tuesday);Cal Chuchesta;en;r-b
3049154;Nevermind; & Leonard Cohen;en;r-b
62224;Visions;The Internet (Ft. Coco O.);en;r-b
171233;The Moment;RJ Benjamin;en;r-b
157045;Jimmy;Stooshe;en;r-b
825157;Official;Anthony David (Ft. Algebra Blessett);en;r-b
489031;The Dark End Of The Street;Percy Sledge;en;r-b
711138;If You Were Mine;Tank;en;r-b
437070;God Will Take Care of You;Aretha Franklin;en;r-b
950260;Boys to Men;New Edition;en;r-b
3296046;Tadow; & Masego;en;r-b
393351;Get It;Stevie Wonder (Ft. Michael Jackson);en;r-b
733995;My number 1;Thatgirltyrundah;en;r-b
2842090;Futura Free; & Frank Ocean;en;r-b
170370;This Is Love;Kelly Rowland;en;r-b
859242;How Could I Leave;Dennis Brown;en;r-b
557356;Get Dinosaur Power;Arron Afflalo;en;r-b
731377;Liées;Ridsa (Ft. Kenza Farah);fr;r-b
976670;Reveillon;Luciana Mello;pt;r-b
2041859;​coffee; & Miguel;en;r-b
218687;Today I Sing the Blues;Sam Cooke;en;r-b
554972;When 2 Souls Touch;Olivia;en;r-b
706430;Set You Free; & The Black Keys;en;r-b
328600;Moody’s Mood For Love / Teo Licks;Amy Winehouse;en;r-b
347228;Use Me;Bill Withers;en;r-b
192152;Change;Joy Denalane (Ft. Lupe Fiasco);en;r-b
4092737;Hot Chocolate; & Tyler, The Creator;en;r-b
213486;Golden Lady; & Stevie Wonder;en;r-b
2164246;Gran Torino; & Jamie Cullum;en;r-b
1491512;Beach in Hawaii; & Ziggy Marley;en;r-b
784038;Just To Be Loved;Al Jarreau;en;r-b
735796;Down For You;Kehlani (Ft. BJ the Chicago Kid);en;r-b
709113;My Crib (Remix);Mack Wilds (Ft. Pusha T);en;r-b
432212;Deep In the Heart Of Texas;Ray Charles;en;r-b
433366;Til There Was You;Marvin Gaye & Kim Weston;en;r-b
204235;Christmas (Baby Please Come Home); & Michael Bublé;en;r-b
2905167;Peanut; & Earl Sweatshirt;en;r-b
9237;Ye Yo (Live);Erykah Badu;en;r-b
81858;Could’ve Been Worse (Freestyle);Lamont Lawrence;en;r-b
537359;Water Runs Dry;Boyz II Men;en;r-b
52589;Virtual Insanity; & Jamiroquai;en;r-b
435531;Under the Cherry Moon; & Prince and the Revolution;en;r-b
862811;The Program;Dave Hollister;en;r-b
713794;Popcorn Love;New Edition;en;r-b
1131325;Grandma's Hands; & Bill Withers;en;r-b
889425;God’s Country;Kool & the Gang;en;r-b
184946;Afro Blue; & Robert Glasper;en;r-b
733941;Wild One;Martha Reeves & The Vandellas;en;r-b
4660977;FRONTAL LOBE MUZIK; & Daniel Caesar;en;r-b
220015;Time Will Tell;Jimmy Cliff;en;r-b
2398213;Dreams; & Nuages;en;r-b
795894;Lose Myself;Marsha Ambrosius;en;r-b
738364;The Only;Ginette Claudette;en;r-b
327769;Don’t Let Them;Ashanti;en;r-b
83237;Don’t Look Back;Miguel;en;r-b
958749;People Of The Sun;Sy Smith;en;r-b
52866;Just Friends; & Amy Winehouse;en;r-b
878000;Find My Way;Cameo;en;r-b
830571;Destiny;Avant;en;r-b
837156;Which Way Is Up;Barry White;en;r-b
7554834;Starry Eyes; & The Weeknd;en;r-b
2398213;True; & Spandau Ballet;en;r-b
8090735;Hotel Caro;Baco Exu do Blues & Luísa Sonza;pt;r-b
572452;Reality;Adriana Evans;en;r-b
52860;Rehab; & Rihanna;en;r-b
550986;Never;DeJ Loaf;en;r-b
854708;Funk It (Funkadelala);The Brothers Johnson;en;r-b
122571;Something About Us; & Daft Punk;en;r-b
624500;When You’re Gone;Mary J. Blige;en;r-b
108199;Is Your Love Big Enough?;Lianne La Havas;en;r-b
2461233;Freedom; & Jimi Hendrix;en;r-b
2875301;Love Me Now; & Ziggy Alberts;en;r-b
830775;Love School;Avant;en;r-b
500931;Could’ve Been;Oshea (Ft. Lashaia Maria);en;r-b
728080;Forever (Pt. II);Snakehips (Ft. Kaleem Taylor);en;r-b
971655;Let's Straighten It Out; & Latimore;en;r-b
369748;Kissing You;Faith Evans;en;r-b
3209510;Sky Walker; & Miguel;en;r-b
30290;The Way I Are; & Timbaland;en;r-b
13127;The Lady Killer Theme (Outro);CeeLo Green;en;r-b
643064;Rocket 2 U;The Jets (Group);en;r-b
974536;Summer Madness;Kool & the Gang;en;r-b
141993;Tired of Being Alone;Al Green;en;r-b
739351;G-Code;Dotty Dot;en;r-b
4535759;ARE WE STILL FRIENDS?; & Tyler, The Creator;en;r-b
576543;Straighten Up and Fly Right;" & Nat ""King"" Cole";en;r-b
2842065;​ivy; & Taylor Swift;en;r-b
63158;Don’t Wake Me Up;Chris Brown;en;r-b
237926;Dizzy Moods;Charles Mingus;;r-b
3214401;Provider; & Frank Ocean;en;r-b
2398213;Deal; & Jerry Garcia;en;r-b
692923;TouchinTheBottom;Suzi Analogue;en;r-b
820061;More Than a Woman;Angie Stone (Ft. Calvin Richardson);en;r-b
2954867;Find My Love; & Salaam Remi;en;r-b
603152;Oh-Oh, Yeah -Yea;Keyshia Cole (Ft. Nas);en;r-b
446529;Tom Cat; & Muddy Waters;en;r-b
3028180;Chateau;Angus & Julia Stone;en;r-b
554195;Choreographer;Rhea (Ft. Jadakiss);en;r-b
222776;A Change Is Gonna Come;Aaron Neville;en;r-b
434047;Rockin’ After Midnight;Marvin Gaye;en;r-b
608772;Four Women; & Nina Simone;en;r-b
8219829;PLASTIC OFF THE SOFA; & Beyoncé;en;r-b
771997;I Love Every Little Thing About You;Aretha Franklin;en;r-b
531515;Let It Go;Jeremih & Shlohmo;en;r-b
461519;Sweet Vacation;Lionel Richie (Ft. Raphael Saadiq);en;r-b
608534;Voices;​inc. no world;en;r-b
2173176;THANATOS -IF I CAN'T BE YOURS-;Loren & Mash;en;r-b
534319;NEXT LEVEL;ME-JLOVER;en;r-b
107975;Wholy Holy; & Marvin Gaye;en;r-b
930940;Do It Good;A Taste of Honey;en;r-b
436846;Satisfied;Prince;en;r-b
864744;Life Is Not an Easy Road;Shontelle;en;r-b
198984;Water Me; & FKA twigs;en;r-b
30430;Burnin’ and Lootin’ (Remix);Bob Marley (Ft. The Roots);en;r-b
2840681;Drive By; & Train;en;r-b
688701;Soulman;Ben L'Oncle Soul;en;r-b
844475;Booti Call (T.R. Doggie Mix);Blackstreet (Ft. Antwone Dickey);en;r-b
731231;Nickels & Dimes;PJ;en;r-b
2857375;노메이크업 (No Make Up); & Zion.T;ko;r-b
64290;Bush Doctor;Peter Tosh;en;r-b
87104;Stand Back (Demo);James Fauntleroy;en;r-b
115306;Strobelight;Jason Derulo;en;r-b
459983;Cake;Trey Songz;en;r-b
3581479;Do Better; & Cuco;en;r-b
61582;One and Only; & Adele;en;r-b
68887;Hide My Tears;Sovereign Beats;en;rap
56808;Wenn wir kommen;Bushido (Ft. Baba Saad);de;rap
598242;Outro;Jordan Caines;en;rap
66212;Lesson in Love;Illogic;en;rap
728811;Xaringado;Tribruto;pt;rap
22204;World Famous;Half A Mill;en;rap
380726;Street Rappeurs;Rapsodie;fr;rap
64239;Rap Baroque;Swift Guad;fr;rap
81021;Sub Bass;Wiz Khalifa;en;rap
18873;Six Million Ways;Emanon;en;rap
104962;Just Think;Apollo Brown (Ft. Magestik Legend);en;rap
260511;Jeux d’enfants;A2H;fr;rap
266743;G.O.A.T;THUMBS (RealTHUMBS);en;rap
148046;Hands Down;Shock Therapy (EMM, Nicko & K9);en;rap
236910;Bullspittin;Chibs;en;rap
59776;Rigamortis (Remix);Kendrick Lamar (Ft. Busta Rhymes);en;rap
90614;Don’t Go;Yaapoye;en;rap
232385;Pussy;Bizarre (Ft. Fiona Simone & Kevin Brown);en;rap
281274;“BASS”;Dagger$ (USA) (Ft. Ali Ahk);en;rap
912224;Third;Jimmy The Third;en;rap
272777;Gone Too Soon;Willie D;en;rap
527668;Should Have Been There;Scira - Mr Nation;en;rap
87472;Story by Common;Big Sean (Ft. Common);en;rap
510756;Qualcosa per te;Ghemon (Ft. Katerfrancers);pl;rap
530075;Prometheus x Visual - Famtastic.;Ventrillaquists;en;rap
674229;Welcome to Agrabah;Kaly (Rapper);en;rap
30121;Take It Back;Jaylib;en;rap
90238;Allo mama;JHR;fr;rap
8409;The Ultimate (Showbiz Remix);Artifacts;en;rap
87604;DEVIL CANT WIN;TRAEON GHOST WRITER;en;rap
125193;Hip Hop Remix;Megaloh (Ft. Afrob (DEU) & Samy Deluxe);de;rap
658709;Milestone Monster;Semi Six;en;rap
515783;Lost in Blind;Self-Provoked;en;rap
159813;History Repeating (Spoken Words);InactiveAccountToDelete;en;rap
15301;And U Know That;Diezzel Don (Ft. Redman);en;rap
397607;Tempos de Miúdo;Dealema (Ft. Ace Won);pt;rap
455723;Yayo (Remix);Pitygritty;en;rap
29284;Whenimondamic;Lootpack;en;rap
712678;The List;Lilmariosantana;en;rap
3890630;Chun Swae; & Nicki Minaj;en;rap
728697;Soldier;MTA;pl;rap
119073;Story Mode;STREET LIGHT;en;rap
60595;Trapped in the Closet Chapter 21;R. Kelly;en;rap
24565;I Know You Know;Jim Crow;en;rap
242339;DJ Khaled - Hip Hop (ft. DJ Premier, Scarface & Nas) (Traduction Française);Genius Traductions françaises;en;rap
31319;Big Dogs;Method Man (Ft. Redman);en;rap
312764;WFPK CYPHER VERSE;Anonymousone;en;rap
116401;Dreamer;Maeckes und Plan B;en;rap
33266;Don’t Hold Back;MJG;en;rap
57441;Half Naked and Almost Famous;​mgk;en;rap
10163;The Way it’s Goin’ Down;Big Daddy Kane;en;rap
63097;Hold On;Soul Khan;en;rap
492001;Double Dutch;RDGLDGRN;en;rap
1077;Music Box;Eminem;en;rap
68399;Gnaw; & Alex G;en;rap
62741;Espírito Independente;MC Marechal;pt;rap
56318;Mission Statement;Domo Genesis;en;rap
369516;Just Leave;David Keigh;en;rap
16623;Bad/Good;Diamond D;en;rap
7463;Karma (Comes Back Around);Adam F (Ft. Carl Thomas & Guru);en;rap
454923;Blank;Zac;en;rap
281629;Doum;Criolo;pt;rap
674815;American Dream;Johnny Jc;en;rap
174059;Cookie Thumper!; & Die Antwoord;en;rap
157395;Thank You;Robert Wörner;en;rap
157117;Talk 2 Me Nice;Cory Gunz (Ft. Square Off);en;rap
361336;Keep Going;Bray Forte;en;rap
2327412;All My Friends; & Dermot Kennedy;en;rap
19108;Boys N Da South;E.S.G. (Rapper) (Ft. H.A.W.K.);en;rap
564454;Der 2. November;Dramadigs;de;rap
743030;Logic or Kendrick ?;E-Money - إي-موني;en;rap
712610;Verso ¿Sin esfuerzo?;Menuda Coincidencia;es;rap
103839;Glimmer;Young Gliss;en;rap
264431;Dakota;MC Solaar;fr;rap
431477;Remember To Dance (Boss Mix);Alisha the Explorer (Ft. MC Queen B);en;rap
365103;Je vous l’ai dit;Oxmo Puccino;fr;rap
495554;Consequences;A Slave to Jesus;en;rap
159302;Try Me Not;XZaR;en;rap
267768;Livet Her I Bergen;Mike Parda;no;rap
112668;Cool;Suga Free;en;rap
408145;Ma solitude;Nessbeal (Ft. Isleym);fr;rap
524395;Ought Implies Can and I Cannot;​milo;en;rap
2434564;Oh Lord; & Jeezy;en;rap
51442;Justin Bieber vs Beethoven;Epic Rap Battles of History (Ft. Alex Farnham & Nice Peter);en;rap
479460;The Witcher;Radzias;pl;rap
18090;Falling;Drapht;en;rap
530838;Spiderthing;Samhein Witch Killaz;en;rap
215868;Speed Racing;TruFam (Ft. Retroisawesome);en;rap
46154;Walk With Me;Tragedy Khadafi (Ft. V-12);en;rap
261607;Dealer;Quincy (French);fr;rap
642697;The Mike Love Joint;Mick Jenkins;en;rap
253838;Hola (Me dicen el Djebena);Tino el Pingüino;es;rap
191315;Ill Mind 6: Old Friend;Hopsin;en;rap
198893;Angst;Strippo;it;rap
131928;The Legacy;Snowgoons (Ft. Esoteric, Fredro Starr, Godilla, ILL BILL, Maylay Sparks, M-Dot, Planetary, Punchline, Reef the Lost Cauze, Reks, Sav Killz, Sicknature, Swann, Thirstin Howl III & Virtuoso);en;rap
54600;Cold Gettin’ Dumb II;Just-Ice (Rap);en;rap
96073;Gotta Tell’ em;Tony;en;rap
206037;Jumping Like Jordan (Remix);Rich The Kid (Ft. Lil Durk & Migos);en;rap
66978;Hammer Dance;Slaughterhouse;en;rap
73983;La trilogie - Le jugement (Chapitre 3);Tandem (Ft. Diam's, Faf Larage, Kazkami, Kery James, Lino & Tunisiano);fr;rap
239096;Dream Of Lights;Satta;en;rap
189053;Young man;Lightshow;en;rap
904847;Stress;Massive Töne;de;rap
474470;FM;John Frusciante (Ft. Kinetic 9, Rugged Monk & RZA);en;rap
17386;Fuck You;DJ Tomekk (Ft. MC Serch);en;rap
121153;Devil in Disguise;Foci;en;rap
676553;Outro (la boite de chocolats);F.L.O. (BEL);fr;rap
340201;ColinTown;Nobodies (Ft. Crxcxdile & MTFR);en;rap
37615;The World’s a Stage (A Dramady);Prince Paul;en;rap
75801;Laws(Live.And.Wont.Stop);Yung Astro (Ft. Yungnard);en;rap
